location,target,unit,type,bin_start_incl,bin_end_notincl,value
US National,2 wk ahead,percent,Bin,1.1,1.2,0.015744971868243852
US National,2 wk ahead,percent,Bin,1.2,1.3,0.01887960481620094
US National,2 wk ahead,percent,Bin,1.3,1.4,0.022127487429702823
US National,2 wk ahead,percent,Bin,1.4,1.5,0.025362584548485646
US National,2 wk ahead,percent,Bin,1.5,1.6,0.02844439518081348
US National,2 wk ahead,percent,Bin,1.6,1.7,0.03122988003556319
US National,2 wk ahead,percent,Bin,1.7,1.8,0.033584623174832524
US National,2 wk ahead,percent,Bin,1.8,1.9,0.035399400956314955
US National,2 wk ahead,percent,Bin,1.9,2,0.036598875363786844
US National,2 wk ahead,percent,Bin,2,2.1,0.03715434351801663
US National,2 wk ahead,percent,Bin,2.1,2.2,0.03708946799945091
US National,2 wk ahead,percent,Bin,2.2,2.3,0.03647672644574808
US National,2 wk ahead,percent,Bin,2.3,2.4,0.0354350004574567
US National,2 wk ahead,percent,Bin,2.4,2.5,0.03411321279424472
US National,2 wk ahead,percent,Bin,2.5,2.6,0.032673646496736077
US National,2 wk ahead,percent,Bin,2.6,2.7,0.03127058074189455
US National,2 wk ahead,percent,Bin,2.7,2.8,0.03003031524171062
US National,2 wk ahead,percent,Bin,2.8,2.9,0.029034463726793375
US National,2 wk ahead,percent,Bin,2.9,3,0.028310351132210643
US National,2 wk ahead,percent,Bin,3,3.1,0.027828853598328148
US National,2 wk ahead,percent,Bin,3.1,3.2,0.027512617615981744
US National,2 wk ahead,percent,Bin,3.2,3.3,0.02724992339530369
US National,2 wk ahead,percent,Bin,3.3,3.4,0.026915134720195796
US National,2 wk ahead,percent,Bin,3.4,3.5,0.02638948159858496
US National,2 wk ahead,percent,Bin,3.5,3.6,0.02558016293691331
US National,2 wk ahead,percent,Bin,3.6,3.7,0.024434371272464075
US National,2 wk ahead,percent,Bin,3.7,3.8,0.02294365910558552
US National,2 wk ahead,percent,Bin,3.8,3.9,0.02114492012599787
US National,2 wk ahead,percent,Bin,3.9,4,0.019108495035326686
US National,2 wk ahead,percent,Bin,4,4.1,0.016927749953333612
US National,2 wk ahead,percent,Bin,4.1,4.2,0.014703399857009896
US National,2 wk ahead,percent,Bin,4.2,4.3,0.012530525227894586
US National,2 wk ahead,percent,Bin,4.3,4.4,0.010488930073308847
US National,2 wk ahead,percent,Bin,4.4,4.5,0.008637673995272809
US National,2 wk ahead,percent,Bin,4.5,4.6,0.007013754420045891
US National,2 wk ahead,percent,Bin,4.6,4.7,0.0056341259939419385
US National,2 wk ahead,percent,Bin,4.7,4.8,0.004499871061268917
US National,2 wk ahead,percent,Bin,4.8,4.9,0.003600366230232971
US National,2 wk ahead,percent,Bin,4.9,5,0.0029172933395770284
US National,2 wk ahead,percent,Bin,5,5.1,0.002427617895874529
US National,2 wk ahead,percent,Bin,5.1,5.2,0.0021053441717636505
US National,2 wk ahead,percent,Bin,5.2,5.3,0.0019224773508941017
US National,2 wk ahead,percent,Bin,5.3,5.4,0.0018492281211966084
US National,2 wk ahead,percent,Bin,5.4,5.5,0.00185520785647425
US National,2 wk ahead,percent,Bin,5.5,5.6,0.001909756165105754
US National,2 wk ahead,percent,Bin,5.6,5.7,0.0019835980108336452
US National,2 wk ahead,percent,Bin,5.7,5.8,0.002050478999526141
US National,2 wk ahead,percent,Bin,5.8,5.9,0.0020890122223902845
US National,2 wk ahead,percent,Bin,5.9,6,0.0020840265771918305
US National,2 wk ahead,percent,Bin,6,6.1,0.0020276263474424266
US National,2 wk ahead,percent,Bin,6.1,6.2,0.0019192847243186223
US National,2 wk ahead,percent,Bin,6.2,6.3,0.0017647554582641439
US National,2 wk ahead,percent,Bin,6.3,6.4,0.0015748896462573672
US National,2 wk ahead,percent,Bin,6.4,6.5,0.0013633227737401615
US National,2 wk ahead,percent,Bin,6.5,6.6,0.0011444338475205553
US National,2 wk ahead,percent,Bin,6.6,6.7,9.314114689269737e-4
US National,2 wk ahead,percent,Bin,6.7,6.8,7.348590251061532e-4
US National,2 wk ahead,percent,Bin,6.8,6.9,5.620169382197824e-4
US National,2 wk ahead,percent,Bin,6.9,7,4.166296280203755e-4
US National,2 wk ahead,percent,Bin,7,7.1,2.993721042329971e-4
US National,2 wk ahead,percent,Bin,7.1,7.2,2.084953999029558e-4
US National,2 wk ahead,percent,Bin,7.2,7.3,1.407552911684685e-4
US National,2 wk ahead,percent,Bin,7.3,7.4,9.20908191852712e-5
US National,2 wk ahead,percent,Bin,7.4,7.5,5.840158029641221e-5
US National,2 wk ahead,percent,Bin,7.5,7.6,3.590022261133071e-5
US National,2 wk ahead,percent,Bin,7.6,7.7,2.37072836844428e-5
US National,2 wk ahead,percent,Bin,7.7,7.8,2.291916451556691e-5
US National,2 wk ahead,percent,Bin,7.8,7.9,2.291916451556691e-5
US National,2 wk ahead,percent,Bin,7.9,8,2.291916451556691e-5
US National,2 wk ahead,percent,Bin,8,8.1,2.2919164515567112e-5
US National,2 wk ahead,percent,Bin,8.1,8.2,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.2,8.3,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.3,8.4,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.4,8.5,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.5,8.6,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.6,8.7,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.7,8.8,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.8,8.9,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,8.9,9,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9,9.1,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.1,9.2,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.2,9.3,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.3,9.4,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.4,9.5,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.5,9.6,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.6,9.7,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.7,9.8,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.8,9.9,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,9.9,10,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10,10.1,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.1,10.2,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.2,10.3,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.3,10.4,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.4,10.5,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.5,10.6,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.6,10.7,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.7,10.8,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.8,10.9,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,10.9,11,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11,11.1,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.1,11.2,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.2,11.3,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.3,11.4,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.4,11.5,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.5,11.6,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.6,11.7,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.7,11.8,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.8,11.9,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,11.9,12,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12,12.1,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.1,12.2,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.2,12.3,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.3,12.4,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.4,12.5,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.5,12.6,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.6,12.7,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.7,12.8,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.8,12.9,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,12.9,13,2.2919164515567312e-5
US National,2 wk ahead,percent,Bin,13,100,2.2919164515567312e-5
US National,3 wk ahead,percent,Bin,0,0.1,8.720971272201167e-5
US National,3 wk ahead,percent,Bin,0.1,0.2,2.620476596582538e-4
US National,3 wk ahead,percent,Bin,0.2,0.3,4.3390153473618165e-4
US National,3 wk ahead,percent,Bin,0.3,0.4,6.966055624192365e-4
US National,3 wk ahead,percent,Bin,0.4,0.5,0.0010849122121111747
US National,3 wk ahead,percent,Bin,0.5,0.6,0.001639442034803148
US National,3 wk ahead,percent,Bin,0.6,0.7,0.0024051893630708627
US National,3 wk ahead,percent,Bin,0.7,0.8,0.0034281719007789517
US National,3 wk ahead,percent,Bin,0.8,0.9,0.004750192078718913
US National,3 wk ahead,percent,Bin,0.9,1,0.006402887791393421
US National,3 wk ahead,percent,Bin,1,1.1,0.008402713630898746
US National,3 wk ahead,percent,Bin,1.1,1.2,0.010744853566404696
US National,3 wk ahead,percent,Bin,1.2,1.3,0.013398797778117824
US National,3 wk ahead,percent,Bin,1.3,1.4,0.01630753306723528
US National,3 wk ahead,percent,Bin,1.4,1.5,0.019388362080248436
US National,3 wk ahead,percent,Bin,1.5,1.6,0.022535876907772215
US National,3 wk ahead,percent,Bin,1.6,1.7,0.02562857824892178
US National,3 wk ahead,percent,Bin,1.7,1.8,0.028537688898006397
US National,3 wk ahead,percent,Bin,1.8,1.9,0.031136470556672763
US National,3 wk ahead,percent,Bin,1.9,2,0.03331256092980763
US National,3 wk ahead,percent,Bin,2,2.1,0.03497776438904272
US National,3 wk ahead,percent,Bin,2.1,2.2,0.03607816484285702
US National,3 wk ahead,percent,Bin,2.2,2.3,0.03660059037710634
US National,3 wk ahead,percent,Bin,2.3,2.4,0.03657608659108544
US National,3 wk ahead,percent,Bin,2.4,2.5,0.03607442303811566
US National,3 wk ahead,percent,Bin,2.5,2.6,0.035195915112925046
US National,3 wk ahead,percent,Bin,2.6,2.7,0.0340576060822262
US National,3 wk ahead,percent,Bin,2.7,2.8,0.032776542212024265
US National,3 wk ahead,percent,Bin,2.8,2.9,0.03145304155437698
US National,3 wk ahead,percent,Bin,2.9,3,0.03015890877651489
US National,3 wk ahead,percent,Bin,3,3.1,0.028931442953012046
US National,3 wk ahead,percent,Bin,3.1,3.2,0.027775431661097943
US National,3 wk ahead,percent,Bin,3.2,3.3,0.02667196454872898
US National,3 wk ahead,percent,Bin,3.3,3.4,0.025591176708734602
US National,3 wk ahead,percent,Bin,3.4,3.5,0.024505955616846563
US National,3 wk ahead,percent,Bin,3.5,3.6,0.023402086277800358
US National,3 wk ahead,percent,Bin,3.6,3.7,0.022282310348553054
US National,3 wk ahead,percent,Bin,3.7,3.8,0.021163813904606175
US National,3 wk ahead,percent,Bin,3.8,3.9,0.020070038526925682
US National,3 wk ahead,percent,Bin,3.9,4,0.01902022376707006
US National,3 wk ahead,percent,Bin,4,4.1,0.018020228733740665
US National,3 wk ahead,percent,Bin,4.1,4.2,0.017057625027123952
US National,3 wk ahead,percent,Bin,4.2,4.3,0.016103247179791613
US National,3 wk ahead,percent,Bin,4.3,4.4,0.015117982272285068
US National,3 wk ahead,percent,Bin,4.4,4.5,0.014063253169419393
US National,3 wk ahead,percent,Bin,4.5,4.6,0.012912181035657035
US National,3 wk ahead,percent,Bin,4.6,4.7,0.011657444396083783
US National,3 wk ahead,percent,Bin,4.7,4.8,0.010314666646669482
US National,3 wk ahead,percent,Bin,4.8,4.9,0.008920726206402446
US National,3 wk ahead,percent,Bin,4.9,5,0.007527109116821719
US National,3 wk ahead,percent,Bin,5,5.1,0.0061910924868039
US National,3 wk ahead,percent,Bin,5.1,5.2,0.004966742326382114
US National,3 wk ahead,percent,Bin,5.2,5.3,0.003897391710305749
US National,3 wk ahead,percent,Bin,5.3,5.4,0.003011567969985347
US National,3 wk ahead,percent,Bin,5.4,5.5,0.002322064250245266
US National,3 wk ahead,percent,Bin,5.5,5.6,0.001826666289155136
US National,3 wk ahead,percent,Bin,5.6,5.7,0.0015111399308777068
US National,3 wk ahead,percent,Bin,5.7,5.8,0.0013528533604800102
US National,3 wk ahead,percent,Bin,5.8,5.9,0.0013238060041495785
US National,3 wk ahead,percent,Bin,5.9,6,0.0013926585638880556
US National,3 wk ahead,percent,Bin,6,6.1,0.0015270384162265002
US National,3 wk ahead,percent,Bin,6.1,6.2,0.0016948400797490652
US National,3 wk ahead,percent,Bin,6.2,6.3,0.001865721634909106
US National,3 wk ahead,percent,Bin,6.3,6.4,0.002012819066792331
US National,3 wk ahead,percent,Bin,6.4,6.5,0.002114414451882208
US National,3 wk ahead,percent,Bin,6.5,6.6,0.0021554306732751937
US National,3 wk ahead,percent,Bin,6.6,6.7,0.002128636540605239
US National,3 wk ahead,percent,Bin,6.7,6.8,0.0020348434132103246
US National,3 wk ahead,percent,Bin,6.8,6.9,0.0018820656472272718
US National,3 wk ahead,percent,Bin,6.9,7,0.0016838883314273271
US National,3 wk ahead,percent,Bin,7,7.1,0.001457247668707851
US National,3 wk ahead,percent,Bin,7.1,7.2,0.0012197319399335374
US National,3 wk ahead,percent,Bin,7.2,7.3,9.874137792665217e-4
US National,3 wk ahead,percent,Bin,7.3,7.4,7.731032793974855e-4
US National,3 wk ahead,percent,Bin,7.4,7.5,5.85416092727609e-4
US National,3 wk ahead,percent,Bin,7.5,7.6,4.287092868321809e-4
US National,3 wk ahead,percent,Bin,7.6,7.7,3.0365787925661785e-4
US National,3 wk ahead,percent,Bin,7.7,7.8,2.080156905752943e-4
US National,3 wk ahead,percent,Bin,7.8,7.9,1.3780775296872016e-4
US National,3 wk ahead,percent,Bin,7.9,8,8.829813289231582e-5
US National,3 wk ahead,percent,Bin,8,8.1,5.4722941749673655e-5
US National,3 wk ahead,percent,Bin,8.1,8.2,3.2796826652890673e-5
US National,3 wk ahead,percent,Bin,8.2,8.3,2.4205598795988894e-5
US National,3 wk ahead,percent,Bin,8.3,8.4,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,8.4,8.5,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,8.5,8.6,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,8.6,8.7,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,8.7,8.8,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,8.8,8.9,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,8.9,9,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9,9.1,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.1,9.2,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.2,9.3,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.3,9.4,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.4,9.5,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.5,9.6,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.6,9.7,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.7,9.8,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.8,9.9,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,9.9,10,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10,10.1,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.1,10.2,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.2,10.3,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.3,10.4,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.4,10.5,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.5,10.6,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.6,10.7,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.7,10.8,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.8,10.9,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,10.9,11,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11,11.1,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.1,11.2,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.2,11.3,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.3,11.4,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.4,11.5,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.5,11.6,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.6,11.7,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.7,11.8,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.8,11.9,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,11.9,12,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12,12.1,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.1,12.2,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.2,12.3,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.3,12.4,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.4,12.5,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.5,12.6,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.6,12.7,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.7,12.8,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.8,12.9,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,12.9,13,2.4192612385892787e-5
US National,3 wk ahead,percent,Bin,13,100,2.4192612385892787e-5
US National,4 wk ahead,percent,Bin,0,0.1,4.011893918686704e-5
US National,4 wk ahead,percent,Bin,0.1,0.2,8.02378783737341e-5
US National,4 wk ahead,percent,Bin,0.2,0.3,8.023787837373406e-5
US National,4 wk ahead,percent,Bin,0.3,0.4,8.699258043097632e-5
US National,4 wk ahead,percent,Bin,0.4,0.5,1.5263012317770662e-4
US National,4 wk ahead,percent,Bin,0.5,0.6,2.7810162476813913e-4
US National,4 wk ahead,percent,Bin,0.6,0.7,4.8728523400762654e-4
US National,4 wk ahead,percent,Bin,0.7,0.8,8.215754498262389e-4
US National,4 wk ahead,percent,Bin,0.8,0.9,0.0013328897446961401
US National,4 wk ahead,percent,Bin,0.9,1,0.002081621945131703
US National,4 wk ahead,percent,Bin,1,1.1,0.0031311651859270264
US National,4 wk ahead,percent,Bin,1.1,1.2,0.0045390503463362195
US National,4 wk ahead,percent,Bin,1.2,1.3,0.0063447318780903775
US National,4 wk ahead,percent,Bin,1.3,1.4,0.008558385906767054
US National,4 wk ahead,percent,Bin,1.4,1.5,0.01115131127619823
US National,4 wk ahead,percent,Bin,1.5,1.6,0.014049767112409238
US National,4 wk ahead,percent,Bin,1.6,1.7,0.01713819163307558
US National,4 wk ahead,percent,Bin,1.7,1.8,0.020269900979787918
US National,4 wk ahead,percent,Bin,1.8,1.9,0.023283308341209348
US National,4 wk ahead,percent,Bin,1.9,2,0.02602247313941723
US National,4 wk ahead,percent,Bin,2,2.1,0.02835683535792496
US National,4 wk ahead,percent,Bin,2.1,2.2,0.030195223178326666
US National,4 wk ahead,percent,Bin,2.2,2.3,0.03149386479562696
US National,4 wk ahead,percent,Bin,2.3,2.4,0.03225917999796346
US National,4 wk ahead,percent,Bin,2.4,2.5,0.03254140377329896
US National,4 wk ahead,percent,Bin,2.5,2.6,0.03242632979127596
US National,4 wk ahead,percent,Bin,2.6,2.7,0.03202510236232937
US National,4 wk ahead,percent,Bin,2.7,2.8,0.031461897454621975
