timezero,location,target,value
20171127,US National,Season onset,20171120
20171127,US National,Season peak week,20180129
20171127,US National,Season peak percentage,7.5
20171127,US National,1 wk ahead,2.6
20171127,US National,2 wk ahead,3.4
20171127,US National,3 wk ahead,4.7
20171127,US National,4 wk ahead,5.7
20171127,HHS Region 1,Season onset,20171120
20171127,HHS Region 1,Season peak week,20180205
20171127,HHS Region 1,Season peak percentage,5.8
20171127,HHS Region 1,1 wk ahead,1.7
20171127,HHS Region 1,2 wk ahead,1.8
20171127,HHS Region 1,3 wk ahead,2.3
20171127,HHS Region 1,4 wk ahead,2.8
20171127,HHS Region 2,Season onset,20171204
20171127,HHS Region 2,Season peak week,20180205
20171127,HHS Region 2,Season peak percentage,10.4
20171127,HHS Region 2,1 wk ahead,3.2
20171127,HHS Region 2,2 wk ahead,3.6
20171127,HHS Region 2,3 wk ahead,4.3
20171127,HHS Region 2,4 wk ahead,4.5
20171127,HHS Region 3,Season onset,20171218
20171127,HHS Region 3,Season peak week,20180205
20171127,HHS Region 3,Season peak percentage,7.5
20171127,HHS Region 3,1 wk ahead,1.6
20171127,HHS Region 3,2 wk ahead,1.8
20171127,HHS Region 3,3 wk ahead,2.3
20171127,HHS Region 3,4 wk ahead,3.5
20171127,HHS Region 4,Season onset,20171106
20171127,HHS Region 4,Season peak week,20180129
20171127,HHS Region 4,Season peak percentage,9.3
20171127,HHS Region 4,1 wk ahead,2.5
20171127,HHS Region 4,2 wk ahead,3.1
20171127,HHS Region 4,3 wk ahead,4.6
20171127,HHS Region 4,4 wk ahead,5.3
20171127,HHS Region 5,Season onset,20171204
20171127,HHS Region 5,Season peak week,20180205
20171127,HHS Region 5,Season peak percentage,5.8
20171127,HHS Region 5,1 wk ahead,1.9
20171127,HHS Region 5,2 wk ahead,2.2
20171127,HHS Region 5,3 wk ahead,3.2
20171127,HHS Region 5,4 wk ahead,4.8
20171127,HHS Region 6,Season onset,20171127
20171127,HHS Region 6,Season peak week,20180122
20171127,HHS Region 6,Season peak percentage,12.7
20171127,HHS Region 6,1 wk ahead,5.1
20171127,HHS Region 6,2 wk ahead,8
20171127,HHS Region 6,3 wk ahead,11.6
20171127,HHS Region 6,4 wk ahead,10.4
20171127,HHS Region 7,Season onset,20171204
20171127,HHS Region 7,Season peak week,20180122
20171127,HHS Region 7,Season peak percentage,8.9
20171127,HHS Region 7,1 wk ahead,2.1
20171127,HHS Region 7,2 wk ahead,2.8
20171127,HHS Region 7,3 wk ahead,4.3
20171127,HHS Region 7,4 wk ahead,7.3
20171127,HHS Region 8,Season onset,20171211
20171127,HHS Region 8,Season peak week,20180129
20171127,HHS Region 8,Season peak percentage,3.3
20171127,HHS Region 8,1 wk ahead,1.1
20171127,HHS Region 8,2 wk ahead,1.3
20171127,HHS Region 8,3 wk ahead,1.9
20171127,HHS Region 8,4 wk ahead,2.4
20171127,HHS Region 9,Season onset,20171204
20171127,HHS Region 9,Season peak week,20171225
20171127,HHS Region 9,Season peak percentage,7
20171127,HHS Region 9,1 wk ahead,2.6
20171127,HHS Region 9,2 wk ahead,3.6
20171127,HHS Region 9,3 wk ahead,4.8
20171127,HHS Region 9,4 wk ahead,7
20171127,HHS Region 10,Season onset,20171218
20171127,HHS Region 10,Season peak week,20180101
20171127,HHS Region 10,Season peak percentage,4.8
20171127,HHS Region 10,1 wk ahead,1.1
20171127,HHS Region 10,2 wk ahead,1.3
20171127,HHS Region 10,3 wk ahead,2.2
20171127,HHS Region 10,4 wk ahead,4.3
20171204,US National,Season onset,20171120
20171204,US National,Season peak week,20180129
20171204,US National,Season peak percentage,7.5
20171204,US National,1 wk ahead,3.4
20171204,US National,2 wk ahead,4.7
20171204,US National,3 wk ahead,5.7
20171204,US National,4 wk ahead,5.8
20171204,HHS Region 1,Season onset,20171120
20171204,HHS Region 1,Season peak week,20180205
20171204,HHS Region 1,Season peak percentage,5.8
20171204,HHS Region 1,1 wk ahead,1.8
20171204,HHS Region 1,2 wk ahead,2.3
20171204,HHS Region 1,3 wk ahead,2.8
20171204,HHS Region 1,4 wk ahead,2.9
20171204,HHS Region 2,Season onset,20171204
20171204,HHS Region 2,Season peak week,20180205
20171204,HHS Region 2,Season peak percentage,10.4
20171204,HHS Region 2,1 wk ahead,3.6
20171204,HHS Region 2,2 wk ahead,4.3
20171204,HHS Region 2,3 wk ahead,4.5
20171204,HHS Region 2,4 wk ahead,4.9
20171204,HHS Region 3,Season onset,20171218
20171204,HHS Region 3,Season peak week,20180205
20171204,HHS Region 3,Season peak percentage,7.5
20171204,HHS Region 3,1 wk ahead,1.8
20171204,HHS Region 3,2 wk ahead,2.3
20171204,HHS Region 3,3 wk ahead,3.5
20171204,HHS Region 3,4 wk ahead,3.4
20171204,HHS Region 4,Season onset,20171106
20171204,HHS Region 4,Season peak week,20180129
20171204,HHS Region 4,Season peak percentage,9.3
20171204,HHS Region 4,1 wk ahead,3.1
20171204,HHS Region 4,2 wk ahead,4.6
20171204,HHS Region 4,3 wk ahead,5.3
20171204,HHS Region 4,4 wk ahead,5.4
20171204,HHS Region 5,Season onset,20171204
20171204,HHS Region 5,Season peak week,20180205
20171204,HHS Region 5,Season peak percentage,5.8
20171204,HHS Region 5,1 wk ahead,2.2
20171204,HHS Region 5,2 wk ahead,3.2
20171204,HHS Region 5,3 wk ahead,4.8
20171204,HHS Region 5,4 wk ahead,4.4
20171204,HHS Region 6,Season onset,20171127
20171204,HHS Region 6,Season peak week,20180122
20171204,HHS Region 6,Season peak percentage,12.7
20171204,HHS Region 6,1 wk ahead,8
20171204,HHS Region 6,2 wk ahead,11.6
20171204,HHS Region 6,3 wk ahead,10.4
20171204,HHS Region 6,4 wk ahead,11
20171204,HHS Region 7,Season onset,20171204
20171204,HHS Region 7,Season peak week,20180122
20171204,HHS Region 7,Season peak percentage,8.9
20171204,HHS Region 7,1 wk ahead,2.8
20171204,HHS Region 7,2 wk ahead,4.3
20171204,HHS Region 7,3 wk ahead,7.3
20171204,HHS Region 7,4 wk ahead,7.6
20171204,HHS Region 8,Season onset,20171211
20171204,HHS Region 8,Season peak week,20180129
20171204,HHS Region 8,Season peak percentage,3.3
20171204,HHS Region 8,1 wk ahead,1.3
20171204,HHS Region 8,2 wk ahead,1.9
20171204,HHS Region 8,3 wk ahead,2.4
20171204,HHS Region 8,4 wk ahead,2.6
20171204,HHS Region 9,Season onset,20171204
20171204,HHS Region 9,Season peak week,20171225
20171204,HHS Region 9,Season peak percentage,7
20171204,HHS Region 9,1 wk ahead,3.6
20171204,HHS Region 9,2 wk ahead,4.8
20171204,HHS Region 9,3 wk ahead,7
20171204,HHS Region 9,4 wk ahead,6.5
20171204,HHS Region 10,Season onset,20171218
20171204,HHS Region 10,Season peak week,20180101
20171204,HHS Region 10,Season peak percentage,4.8
20171204,HHS Region 10,1 wk ahead,1.3
20171204,HHS Region 10,2 wk ahead,2.2
20171204,HHS Region 10,3 wk ahead,4.3
20171204,HHS Region 10,4 wk ahead,4.8
20171211,US National,Season onset,20171120
20171211,US National,Season peak week,20180129
20171211,US National,Season peak percentage,7.5
20171211,US National,1 wk ahead,4.7
20171211,US National,2 wk ahead,5.7
20171211,US National,3 wk ahead,5.8
20171211,US National,4 wk ahead,5.9
20171211,HHS Region 1,Season onset,20171120
20171211,HHS Region 1,Season peak week,20180205
20171211,HHS Region 1,Season peak percentage,5.8
20171211,HHS Region 1,1 wk ahead,2.3
20171211,HHS Region 1,2 wk ahead,2.8
20171211,HHS Region 1,3 wk ahead,2.9
20171211,HHS Region 1,4 wk ahead,2.9
20171211,HHS Region 2,Season onset,20171204
20171211,HHS Region 2,Season peak week,20180205
20171211,HHS Region 2,Season peak percentage,10.4
20171211,HHS Region 2,1 wk ahead,4.3
20171211,HHS Region 2,2 wk ahead,4.5
20171211,HHS Region 2,3 wk ahead,4.9
20171211,HHS Region 2,4 wk ahead,5.9
20171211,HHS Region 3,Season onset,20171218
20171211,HHS Region 3,Season peak week,20180205
20171211,HHS Region 3,Season peak percentage,7.5
20171211,HHS Region 3,1 wk ahead,2.3
20171211,HHS Region 3,2 wk ahead,3.5
20171211,HHS Region 3,3 wk ahead,3.4
20171211,HHS Region 3,4 wk ahead,3.7
20171211,HHS Region 4,Season onset,20171106
20171211,HHS Region 4,Season peak week,20180129
20171211,HHS Region 4,Season peak percentage,9.3
20171211,HHS Region 4,1 wk ahead,4.6
20171211,HHS Region 4,2 wk ahead,5.3
20171211,HHS Region 4,3 wk ahead,5.4
20171211,HHS Region 4,4 wk ahead,6.7
20171211,HHS Region 5,Season onset,20171204
20171211,HHS Region 5,Season peak week,20180205
20171211,HHS Region 5,Season peak percentage,5.8
20171211,HHS Region 5,1 wk ahead,3.2
20171211,HHS Region 5,2 wk ahead,4.8
20171211,HHS Region 5,3 wk ahead,4.4
20171211,HHS Region 5,4 wk ahead,4.7
20171211,HHS Region 6,Season onset,20171127
20171211,HHS Region 6,Season peak week,20180122
20171211,HHS Region 6,Season peak percentage,12.7
20171211,HHS Region 6,1 wk ahead,11.6
20171211,HHS Region 6,2 wk ahead,10.4
20171211,HHS Region 6,3 wk ahead,11
20171211,HHS Region 6,4 wk ahead,11.5
20171211,HHS Region 7,Season onset,20171204
20171211,HHS Region 7,Season peak week,20180122
20171211,HHS Region 7,Season peak percentage,8.9
20171211,HHS Region 7,1 wk ahead,4.3
20171211,HHS Region 7,2 wk ahead,7.3
20171211,HHS Region 7,3 wk ahead,7.6
20171211,HHS Region 7,4 wk ahead,6.7
20171211,HHS Region 8,Season onset,20171211
20171211,HHS Region 8,Season peak week,20180129
20171211,HHS Region 8,Season peak percentage,3.3
20171211,HHS Region 8,1 wk ahead,1.9
20171211,HHS Region 8,2 wk ahead,2.4
20171211,HHS Region 8,3 wk ahead,2.6
20171211,HHS Region 8,4 wk ahead,2.6
20171211,HHS Region 9,Season onset,20171204
20171211,HHS Region 9,Season peak week,20171225
20171211,HHS Region 9,Season peak percentage,7
20171211,HHS Region 9,1 wk ahead,4.8
20171211,HHS Region 9,2 wk ahead,7
20171211,HHS Region 9,3 wk ahead,6.5
20171211,HHS Region 9,4 wk ahead,4.8
20171211,HHS Region 10,Season onset,20171218
20171211,HHS Region 10,Season peak week,20180101
20171211,HHS Region 10,Season peak percentage,4.8
20171211,HHS Region 10,1 wk ahead,2.2
20171211,HHS Region 10,2 wk ahead,4.3
20171211,HHS Region 10,3 wk ahead,4.8
20171211,HHS Region 10,4 wk ahead,4.2
20171218,US National,Season onset,20171120
20171218,US National,Season peak week,20180129
20171218,US National,Season peak percentage,7.5
20171218,US National,1 wk ahead,5.7
20171218,US National,2 wk ahead,5.8
20171218,US National,3 wk ahead,5.9
20171218,US National,4 wk ahead,6.5
20171218,HHS Region 1,Season onset,20171120
20171218,HHS Region 1,Season peak week,20180205
20171218,HHS Region 1,Season peak percentage,5.8
20171218,HHS Region 1,1 wk ahead,2.8
20171218,HHS Region 1,2 wk ahead,2.9
20171218,HHS Region 1,3 wk ahead,2.9
20171218,HHS Region 1,4 wk ahead,3.7
20171218,HHS Region 2,Season onset,20171204
20171218,HHS Region 2,Season peak week,20180205
20171218,HHS Region 2,Season peak percentage,10.4
20171218,HHS Region 2,1 wk ahead,4.5
20171218,HHS Region 2,2 wk ahead,4.9
20171218,HHS Region 2,3 wk ahead,5.9
20171218,HHS Region 2,4 wk ahead,6.8
20171218,HHS Region 3,Season onset,20171218
20171218,HHS Region 3,Season peak week,20180205
20171218,HHS Region 3,Season peak percentage,7.5
20171218,HHS Region 3,1 wk ahead,3.5
20171218,HHS Region 3,2 wk ahead,3.4
20171218,HHS Region 3,3 wk ahead,3.7
20171218,HHS Region 3,4 wk ahead,4.8
20171218,HHS Region 4,Season onset,20171106
20171218,HHS Region 4,Season peak week,20180129
20171218,HHS Region 4,Season peak percentage,9.3
20171218,HHS Region 4,1 wk ahead,5.3
20171218,HHS Region 4,2 wk ahead,5.4
20171218,HHS Region 4,3 wk ahead,6.7
20171218,HHS Region 4,4 wk ahead,8.4
20171218,HHS Region 5,Season onset,20171204
20171218,HHS Region 5,Season peak week,20180205
20171218,HHS Region 5,Season peak percentage,5.8
20171218,HHS Region 5,1 wk ahead,4.8
20171218,HHS Region 5,2 wk ahead,4.4
20171218,HHS Region 5,3 wk ahead,4.7
20171218,HHS Region 5,4 wk ahead,5.1
20171218,HHS Region 6,Season onset,20171127
20171218,HHS Region 6,Season peak week,20180122
20171218,HHS Region 6,Season peak percentage,12.7
20171218,HHS Region 6,1 wk ahead,10.4
20171218,HHS Region 6,2 wk ahead,11
20171218,HHS Region 6,3 wk ahead,11.5
20171218,HHS Region 6,4 wk ahead,11.7
20171218,HHS Region 7,Season onset,20171204
20171218,HHS Region 7,Season peak week,20180122
20171218,HHS Region 7,Season peak percentage,8.9
20171218,HHS Region 7,1 wk ahead,7.3
20171218,HHS Region 7,2 wk ahead,7.6
20171218,HHS Region 7,3 wk ahead,6.7
20171218,HHS Region 7,4 wk ahead,8.3
20171218,HHS Region 8,Season onset,20171211
20171218,HHS Region 8,Season peak week,20180129
20171218,HHS Region 8,Season peak percentage,3.3
20171218,HHS Region 8,1 wk ahead,2.4
20171218,HHS Region 8,2 wk ahead,2.6
20171218,HHS Region 8,3 wk ahead,2.6
20171218,HHS Region 8,4 wk ahead,2.8
20171218,HHS Region 9,Season onset,20171204
20171218,HHS Region 9,Season peak week,20171225
20171218,HHS Region 9,Season peak percentage,7
20171218,HHS Region 9,1 wk ahead,7
20171218,HHS Region 9,2 wk ahead,6.5
20171218,HHS Region 9,3 wk ahead,4.8
20171218,HHS Region 9,4 wk ahead,4.2
20171218,HHS Region 10,Season onset,20171218
20171218,HHS Region 10,Season peak week,20180101
20171218,HHS Region 10,Season peak percentage,4.8
20171218,HHS Region 10,1 wk ahead,4.3
20171218,HHS Region 10,2 wk ahead,4.8
20171218,HHS Region 10,3 wk ahead,4.2
20171218,HHS Region 10,4 wk ahead,3.9
20171225,US National,Season onset,20171120
20171225,US National,Season peak week,20180129
20171225,US National,Season peak percentage,7.5
20171225,US National,1 wk ahead,5.8
20171225,US National,2 wk ahead,5.9
20171225,US National,3 wk ahead,6.5
20171225,US National,4 wk ahead,7.2
20171225,HHS Region 1,Season onset,20171120
20171225,HHS Region 1,Season peak week,20180205
20171225,HHS Region 1,Season peak percentage,5.8
20171225,HHS Region 1,1 wk ahead,2.9
20171225,HHS Region 1,2 wk ahead,2.9
20171225,HHS Region 1,3 wk ahead,3.7
20171225,HHS Region 1,4 wk ahead,4.3
20171225,HHS Region 2,Season onset,20171204
20171225,HHS Region 2,Season peak week,20180205
20171225,HHS Region 2,Season peak percentage,10.4
20171225,HHS Region 2,1 wk ahead,4.9
20171225,HHS Region 2,2 wk ahead,5.9
20171225,HHS Region 2,3 wk ahead,6.8
20171225,HHS Region 2,4 wk ahead,8.4
20171225,HHS Region 3,Season onset,20171218
20171225,HHS Region 3,Season peak week,20180205
20171225,HHS Region 3,Season peak percentage,7.5
20171225,HHS Region 3,1 wk ahead,3.4
20171225,HHS Region 3,2 wk ahead,3.7
20171225,HHS Region 3,3 wk ahead,4.8
20171225,HHS Region 3,4 wk ahead,6
20171225,HHS Region 4,Season onset,20171106
20171225,HHS Region 4,Season peak week,20180129
20171225,HHS Region 4,Season peak percentage,9.3
20171225,HHS Region 4,1 wk ahead,5.4
20171225,HHS Region 4,2 wk ahead,6.7
20171225,HHS Region 4,3 wk ahead,8.4
20171225,HHS Region 4,4 wk ahead,9.2
20171225,HHS Region 5,Season onset,20171204
20171225,HHS Region 5,Season peak week,20180205
20171225,HHS Region 5,Season peak percentage,5.8
20171225,HHS Region 5,1 wk ahead,4.4
20171225,HHS Region 5,2 wk ahead,4.7
20171225,HHS Region 5,3 wk ahead,5.1
20171225,HHS Region 5,4 wk ahead,5.3
20171225,HHS Region 6,Season onset,20171127
20171225,HHS Region 6,Season peak week,20180122
20171225,HHS Region 6,Season peak percentage,12.7
20171225,HHS Region 6,1 wk ahead,11
20171225,HHS Region 6,2 wk ahead,11.5
20171225,HHS Region 6,3 wk ahead,11.7
20171225,HHS Region 6,4 wk ahead,12.7
20171225,HHS Region 7,Season onset,20171204
20171225,HHS Region 7,Season peak week,20180122
20171225,HHS Region 7,Season peak percentage,8.9
20171225,HHS Region 7,1 wk ahead,7.6
20171225,HHS Region 7,2 wk ahead,6.7
20171225,HHS Region 7,3 wk ahead,8.3
20171225,HHS Region 7,4 wk ahead,8.9
20171225,HHS Region 8,Season onset,20171211
20171225,HHS Region 8,Season peak week,20180129
20171225,HHS Region 8,Season peak percentage,3.3
20171225,HHS Region 8,1 wk ahead,2.6
20171225,HHS Region 8,2 wk ahead,2.6
20171225,HHS Region 8,3 wk ahead,2.8
20171225,HHS Region 8,4 wk ahead,2.8
20171225,HHS Region 9,Season onset,20171204
20171225,HHS Region 9,Season peak week,20171225
20171225,HHS Region 9,Season peak percentage,7
20171225,HHS Region 9,1 wk ahead,6.5
20171225,HHS Region 9,2 wk ahead,4.8
20171225,HHS Region 9,3 wk ahead,4.2
20171225,HHS Region 9,4 wk ahead,4.1
20171225,HHS Region 10,Season onset,20171218
20171225,HHS Region 10,Season peak week,20180101
20171225,HHS Region 10,Season peak percentage,4.8
20171225,HHS Region 10,1 wk ahead,4.8
20171225,HHS Region 10,2 wk ahead,4.2
20171225,HHS Region 10,3 wk ahead,3.9
20171225,HHS Region 10,4 wk ahead,4
20180101,US National,Season onset,20171120
20180101,US National,Season peak week,20180129
20180101,US National,Season peak percentage,7.5
20180101,US National,1 wk ahead,5.9
20180101,US National,2 wk ahead,6.5
20180101,US National,3 wk ahead,7.2
20180101,US National,4 wk ahead,7.5
20180101,HHS Region 1,Season onset,20171120
20180101,HHS Region 1,Season peak week,20180205
20180101,HHS Region 1,Season peak percentage,5.8
20180101,HHS Region 1,1 wk ahead,2.9
20180101,HHS Region 1,2 wk ahead,3.7
20180101,HHS Region 1,3 wk ahead,4.3
20180101,HHS Region 1,4 wk ahead,5.2
20180101,HHS Region 2,Season onset,20171204
20180101,HHS Region 2,Season peak week,20180205
20180101,HHS Region 2,Season peak percentage,10.4
20180101,HHS Region 2,1 wk ahead,5.9
20180101,HHS Region 2,2 wk ahead,6.8
20180101,HHS Region 2,3 wk ahead,8.4
20180101,HHS Region 2,4 wk ahead,9.8
20180101,HHS Region 3,Season onset,20171218
20180101,HHS Region 3,Season peak week,20180205
20180101,HHS Region 3,Season peak percentage,7.5
20180101,HHS Region 3,1 wk ahead,3.7
20180101,HHS Region 3,2 wk ahead,4.8
20180101,HHS Region 3,3 wk ahead,6
20180101,HHS Region 3,4 wk ahead,7.1
20180101,HHS Region 4,Season onset,20171106
20180101,HHS Region 4,Season peak week,20180129
20180101,HHS Region 4,Season peak percentage,9.3
20180101,HHS Region 4,1 wk ahead,6.7
20180101,HHS Region 4,2 wk ahead,8.4
20180101,HHS Region 4,3 wk ahead,9.2
20180101,HHS Region 4,4 wk ahead,9.3
20180101,HHS Region 5,Season onset,20171204
20180101,HHS Region 5,Season peak week,20180205
20180101,HHS Region 5,Season peak percentage,5.8
20180101,HHS Region 5,1 wk ahead,4.7
20180101,HHS Region 5,2 wk ahead,5.1
20180101,HHS Region 5,3 wk ahead,5.3
20180101,HHS Region 5,4 wk ahead,5.7
20180101,HHS Region 6,Season onset,20171127
20180101,HHS Region 6,Season peak week,20180122
20180101,HHS Region 6,Season peak percentage,12.7
20180101,HHS Region 6,1 wk ahead,11.5
20180101,HHS Region 6,2 wk ahead,11.7
20180101,HHS Region 6,3 wk ahead,12.7
20180101,HHS Region 6,4 wk ahead,12.5
20180101,HHS Region 7,Season onset,20171204
20180101,HHS Region 7,Season peak week,20180122
20180101,HHS Region 7,Season peak percentage,8.9
20180101,HHS Region 7,1 wk ahead,6.7
20180101,HHS Region 7,2 wk ahead,8.3
20180101,HHS Region 7,3 wk ahead,8.9
20180101,HHS Region 7,4 wk ahead,8.8
20180101,HHS Region 8,Season onset,20171211
20180101,HHS Region 8,Season peak week,20180129
20180101,HHS Region 8,Season peak percentage,3.3
20180101,HHS Region 8,1 wk ahead,2.6
20180101,HHS Region 8,2 wk ahead,2.8
20180101,HHS Region 8,3 wk ahead,2.8
20180101,HHS Region 8,4 wk ahead,3.3
20180101,HHS Region 9,Season onset,20171204
20180101,HHS Region 9,Season peak week,20171225
20180101,HHS Region 9,Season peak percentage,7
20180101,HHS Region 9,1 wk ahead,4.8
20180101,HHS Region 9,2 wk ahead,4.2
20180101,HHS Region 9,3 wk ahead,4.1
20180101,HHS Region 9,4 wk ahead,4.3
20180101,HHS Region 10,Season onset,20171218
20180101,HHS Region 10,Season peak week,20180101
20180101,HHS Region 10,Season peak percentage,4.8
20180101,HHS Region 10,1 wk ahead,4.2
20180101,HHS Region 10,2 wk ahead,3.9
20180101,HHS Region 10,3 wk ahead,4
20180101,HHS Region 10,4 wk ahead,3.7
20180108,US National,Season onset,20171120
20180108,US National,Season peak week,20180129
20180108,US National,Season peak percentage,7.5
20180108,US National,1 wk ahead,6.5
20180108,US National,2 wk ahead,7.2
20180108,US National,3 wk ahead,7.5
20180108,US National,4 wk ahead,7.4
20180108,HHS Region 1,Season onset,20171120
20180108,HHS Region 1,Season peak week,20180205
20180108,HHS Region 1,Season peak percentage,5.8
20180108,HHS Region 1,1 wk ahead,3.7
20180108,HHS Region 1,2 wk ahead,4.3
20180108,HHS Region 1,3 wk ahead,5.2
20180108,HHS Region 1,4 wk ahead,5.8
