timezero,location,target,value
20101122,HHS Region 10,4 wk ahead,1.3
20101129,US National,Season onset,20101220
20101129,US National,Season peak week,20110131
20101129,US National,Season peak percentage,4.5
20101129,US National,1 wk ahead,1.9
20101129,US National,2 wk ahead,2.4
20101129,US National,3 wk ahead,3.1
20101129,US National,4 wk ahead,3.1
20101129,HHS Region 1,Season onset,20110124
20101129,HHS Region 1,Season peak week,20110214
20101129,HHS Region 1,Season peak percentage,2.3
20101129,HHS Region 1,1 wk ahead,0.8
20101129,HHS Region 1,2 wk ahead,0.8
20101129,HHS Region 1,3 wk ahead,1
20101129,HHS Region 1,4 wk ahead,1.1
20101129,HHS Region 2,Season onset,20101206
20101129,HHS Region 2,Season peak week,20101227
20101129,HHS Region 2,Season peak percentage,4.5
20101129,HHS Region 2,1 wk ahead,2.5
20101129,HHS Region 2,2 wk ahead,3
20101129,HHS Region 2,3 wk ahead,4.2
20101129,HHS Region 2,4 wk ahead,4.5
20101129,HHS Region 3,Season onset,20110117
20101129,HHS Region 3,Season peak week,20110131
20101129,HHS Region 3,Season peak percentage,4.4
20101129,HHS Region 3,1 wk ahead,1.5
20101129,HHS Region 3,2 wk ahead,1.6
20101129,HHS Region 3,3 wk ahead,2.2
20101129,HHS Region 3,4 wk ahead,2.6
20101129,HHS Region 4,Season onset,20101213
20101129,HHS Region 4,Season peak week,20110131
20101129,HHS Region 4,Season peak percentage,5.5
20101129,HHS Region 4,1 wk ahead,2.2
20101129,HHS Region 4,2 wk ahead,3.3
20101129,HHS Region 4,3 wk ahead,4.4
20101129,HHS Region 4,4 wk ahead,4
20101129,HHS Region 5,Season onset,20110117
20101129,HHS Region 5,Season peak week,20110131
20101129,HHS Region 5,Season peak percentage,3.8
20101129,HHS Region 5,1 wk ahead,1
20101129,HHS Region 5,2 wk ahead,1.1
20101129,HHS Region 5,3 wk ahead,1.4
20101129,HHS Region 5,4 wk ahead,1.7
20101129,HHS Region 6,Season onset,20110117
20101129,HHS Region 6,Season peak week,20110214
20101129,HHS Region 6,Season peak percentage,7.9
20101129,HHS Region 6,1 wk ahead,2.3
20101129,HHS Region 6,2 wk ahead,2.9
20101129,HHS Region 6,3 wk ahead,3.8
20101129,HHS Region 6,4 wk ahead,3.8
20101129,HHS Region 7,Season onset,20110124
20101129,HHS Region 7,Season peak week,20110221
20101129,HHS Region 7,Season peak percentage,4.7
20101129,HHS Region 7,1 wk ahead,1.3
20101129,HHS Region 7,2 wk ahead,1.6
20101129,HHS Region 7,3 wk ahead,2
20101129,HHS Region 7,4 wk ahead,2.3
20101129,HHS Region 8,Season onset,20110131
20101129,HHS Region 8,Season peak week,20110214
20101129,HHS Region 8,Season peak percentage,2.7
20101129,HHS Region 8,1 wk ahead,0.8
20101129,HHS Region 8,2 wk ahead,0.8
20101129,HHS Region 8,3 wk ahead,0.9
20101129,HHS Region 8,4 wk ahead,1
20101129,HHS Region 9,Season onset,20110207
20101129,HHS Region 9,Season peak week,20110214
20101129,HHS Region 9,Season peak percentage,4.7
20101129,HHS Region 9,1 wk ahead,2.9
20101129,HHS Region 9,2 wk ahead,3.4
20101129,HHS Region 9,3 wk ahead,4.2
20101129,HHS Region 9,4 wk ahead,4.2
20101129,HHS Region 10,Season onset,20110131
20101129,HHS Region 10,Season peak week,20110214
20101129,HHS Region 10,Season peak percentage,3.9
20101129,HHS Region 10,1 wk ahead,1.1
20101129,HHS Region 10,2 wk ahead,1
20101129,HHS Region 10,3 wk ahead,1.3
20101129,HHS Region 10,4 wk ahead,2.4
20101206,US National,Season onset,20101220
20101206,US National,Season peak week,20110131
20101206,US National,Season peak percentage,4.5
20101206,US National,1 wk ahead,2.4
20101206,US National,2 wk ahead,3.1
20101206,US National,3 wk ahead,3.1
20101206,US National,4 wk ahead,2.5
20101206,HHS Region 1,Season onset,20110124
20101206,HHS Region 1,Season peak week,20110214
20101206,HHS Region 1,Season peak percentage,2.3
20101206,HHS Region 1,1 wk ahead,0.8
20101206,HHS Region 1,2 wk ahead,1
20101206,HHS Region 1,3 wk ahead,1.1
20101206,HHS Region 1,4 wk ahead,1
20101206,HHS Region 2,Season onset,20101206
20101206,HHS Region 2,Season peak week,20101227
20101206,HHS Region 2,Season peak percentage,4.5
20101206,HHS Region 2,1 wk ahead,3
20101206,HHS Region 2,2 wk ahead,4.2
20101206,HHS Region 2,3 wk ahead,4.5
20101206,HHS Region 2,4 wk ahead,3.3
20101206,HHS Region 3,Season onset,20110117
20101206,HHS Region 3,Season peak week,20110131
20101206,HHS Region 3,Season peak percentage,4.4
20101206,HHS Region 3,1 wk ahead,1.6
20101206,HHS Region 3,2 wk ahead,2.2
20101206,HHS Region 3,3 wk ahead,2.6
20101206,HHS Region 3,4 wk ahead,2.2
20101206,HHS Region 4,Season onset,20101213
20101206,HHS Region 4,Season peak week,20110131
20101206,HHS Region 4,Season peak percentage,5.5
20101206,HHS Region 4,1 wk ahead,3.3
20101206,HHS Region 4,2 wk ahead,4.4
20101206,HHS Region 4,3 wk ahead,4
20101206,HHS Region 4,4 wk ahead,3.3
20101206,HHS Region 5,Season onset,20110117
20101206,HHS Region 5,Season peak week,20110131
20101206,HHS Region 5,Season peak percentage,3.8
20101206,HHS Region 5,1 wk ahead,1.1
20101206,HHS Region 5,2 wk ahead,1.4
20101206,HHS Region 5,3 wk ahead,1.7
20101206,HHS Region 5,4 wk ahead,1.5
20101206,HHS Region 6,Season onset,20110117
20101206,HHS Region 6,Season peak week,20110214
20101206,HHS Region 6,Season peak percentage,7.9
20101206,HHS Region 6,1 wk ahead,2.9
20101206,HHS Region 6,2 wk ahead,3.8
20101206,HHS Region 6,3 wk ahead,3.8
20101206,HHS Region 6,4 wk ahead,3.3
20101206,HHS Region 7,Season onset,20110124
20101206,HHS Region 7,Season peak week,20110221
20101206,HHS Region 7,Season peak percentage,4.7
20101206,HHS Region 7,1 wk ahead,1.6
20101206,HHS Region 7,2 wk ahead,2
20101206,HHS Region 7,3 wk ahead,2.3
20101206,HHS Region 7,4 wk ahead,1.7
20101206,HHS Region 8,Season onset,20110131
20101206,HHS Region 8,Season peak week,20110214
20101206,HHS Region 8,Season peak percentage,2.7
20101206,HHS Region 8,1 wk ahead,0.8
20101206,HHS Region 8,2 wk ahead,0.9
20101206,HHS Region 8,3 wk ahead,1
20101206,HHS Region 8,4 wk ahead,0.7
20101206,HHS Region 9,Season onset,20110207
20101206,HHS Region 9,Season peak week,20110214
20101206,HHS Region 9,Season peak percentage,4.7
20101206,HHS Region 9,1 wk ahead,3.4
20101206,HHS Region 9,2 wk ahead,4.2
20101206,HHS Region 9,3 wk ahead,4.2
20101206,HHS Region 9,4 wk ahead,3.2
20101206,HHS Region 10,Season onset,20110131
20101206,HHS Region 10,Season peak week,20110214
20101206,HHS Region 10,Season peak percentage,3.9
20101206,HHS Region 10,1 wk ahead,1
20101206,HHS Region 10,2 wk ahead,1.3
20101206,HHS Region 10,3 wk ahead,2.4
20101206,HHS Region 10,4 wk ahead,1.4
20101213,US National,Season onset,20101220
20101213,US National,Season peak week,20110131
20101213,US National,Season peak percentage,4.5
20101213,US National,1 wk ahead,3.1
20101213,US National,2 wk ahead,3.1
20101213,US National,3 wk ahead,2.5
20101213,US National,4 wk ahead,2.9
20101213,HHS Region 1,Season onset,20110124
20101213,HHS Region 1,Season peak week,20110214
20101213,HHS Region 1,Season peak percentage,2.3
20101213,HHS Region 1,1 wk ahead,1
20101213,HHS Region 1,2 wk ahead,1.1
20101213,HHS Region 1,3 wk ahead,1
20101213,HHS Region 1,4 wk ahead,1.2
20101213,HHS Region 2,Season onset,20101206
20101213,HHS Region 2,Season peak week,20101227
20101213,HHS Region 2,Season peak percentage,4.5
20101213,HHS Region 2,1 wk ahead,4.2
20101213,HHS Region 2,2 wk ahead,4.5
20101213,HHS Region 2,3 wk ahead,3.3
20101213,HHS Region 2,4 wk ahead,3.8
20101213,HHS Region 3,Season onset,20110117
20101213,HHS Region 3,Season peak week,20110131
20101213,HHS Region 3,Season peak percentage,4.4
20101213,HHS Region 3,1 wk ahead,2.2
20101213,HHS Region 3,2 wk ahead,2.6
20101213,HHS Region 3,3 wk ahead,2.2
20101213,HHS Region 3,4 wk ahead,2.5
20101213,HHS Region 4,Season onset,20101213
20101213,HHS Region 4,Season peak week,20110131
20101213,HHS Region 4,Season peak percentage,5.5
20101213,HHS Region 4,1 wk ahead,4.4
20101213,HHS Region 4,2 wk ahead,4
20101213,HHS Region 4,3 wk ahead,3.3
20101213,HHS Region 4,4 wk ahead,3.6
20101213,HHS Region 5,Season onset,20110117
20101213,HHS Region 5,Season peak week,20110131
20101213,HHS Region 5,Season peak percentage,3.8
20101213,HHS Region 5,1 wk ahead,1.4
20101213,HHS Region 5,2 wk ahead,1.7
20101213,HHS Region 5,3 wk ahead,1.5
20101213,HHS Region 5,4 wk ahead,1.7
20101213,HHS Region 6,Season onset,20110117
20101213,HHS Region 6,Season peak week,20110214
20101213,HHS Region 6,Season peak percentage,7.9
20101213,HHS Region 6,1 wk ahead,3.8
20101213,HHS Region 6,2 wk ahead,3.8
20101213,HHS Region 6,3 wk ahead,3.3
20101213,HHS Region 6,4 wk ahead,4.4
20101213,HHS Region 7,Season onset,20110124
20101213,HHS Region 7,Season peak week,20110221
20101213,HHS Region 7,Season peak percentage,4.7
20101213,HHS Region 7,1 wk ahead,2
20101213,HHS Region 7,2 wk ahead,2.3
20101213,HHS Region 7,3 wk ahead,1.7
20101213,HHS Region 7,4 wk ahead,1.7
20101213,HHS Region 8,Season onset,20110131
20101213,HHS Region 8,Season peak week,20110214
20101213,HHS Region 8,Season peak percentage,2.7
20101213,HHS Region 8,1 wk ahead,0.9
20101213,HHS Region 8,2 wk ahead,1
20101213,HHS Region 8,3 wk ahead,0.7
20101213,HHS Region 8,4 wk ahead,1.4
20101213,HHS Region 9,Season onset,20110207
20101213,HHS Region 9,Season peak week,20110214
20101213,HHS Region 9,Season peak percentage,4.7
20101213,HHS Region 9,1 wk ahead,4.2
20101213,HHS Region 9,2 wk ahead,4.2
20101213,HHS Region 9,3 wk ahead,3.2
20101213,HHS Region 9,4 wk ahead,3.4
20101213,HHS Region 10,Season onset,20110131
20101213,HHS Region 10,Season peak week,20110214
20101213,HHS Region 10,Season peak percentage,3.9
20101213,HHS Region 10,1 wk ahead,1.3
20101213,HHS Region 10,2 wk ahead,2.4
20101213,HHS Region 10,3 wk ahead,1.4
20101213,HHS Region 10,4 wk ahead,1.5
20101220,US National,Season onset,20101220
20101220,US National,Season peak week,20110131
20101220,US National,Season peak percentage,4.5
20101220,US National,1 wk ahead,3.1
20101220,US National,2 wk ahead,2.5
20101220,US National,3 wk ahead,2.9
20101220,US National,4 wk ahead,3.4
20101220,HHS Region 1,Season onset,20110124
20101220,HHS Region 1,Season peak week,20110214
20101220,HHS Region 1,Season peak percentage,2.3
20101220,HHS Region 1,1 wk ahead,1.1
20101220,HHS Region 1,2 wk ahead,1
20101220,HHS Region 1,3 wk ahead,1.2
20101220,HHS Region 1,4 wk ahead,1.2
20101220,HHS Region 2,Season onset,20101206
20101220,HHS Region 2,Season peak week,20101227
20101220,HHS Region 2,Season peak percentage,4.5
20101220,HHS Region 2,1 wk ahead,4.5
20101220,HHS Region 2,2 wk ahead,3.3
20101220,HHS Region 2,3 wk ahead,3.8
20101220,HHS Region 2,4 wk ahead,3.7
20101220,HHS Region 3,Season onset,20110117
20101220,HHS Region 3,Season peak week,20110131
20101220,HHS Region 3,Season peak percentage,4.4
20101220,HHS Region 3,1 wk ahead,2.6
20101220,HHS Region 3,2 wk ahead,2.2
20101220,HHS Region 3,3 wk ahead,2.5
20101220,HHS Region 3,4 wk ahead,3.3
20101220,HHS Region 4,Season onset,20101213
20101220,HHS Region 4,Season peak week,20110131
20101220,HHS Region 4,Season peak percentage,5.5
20101220,HHS Region 4,1 wk ahead,4
20101220,HHS Region 4,2 wk ahead,3.3
20101220,HHS Region 4,3 wk ahead,3.6
20101220,HHS Region 4,4 wk ahead,4.2
20101220,HHS Region 5,Season onset,20110117
20101220,HHS Region 5,Season peak week,20110131
20101220,HHS Region 5,Season peak percentage,3.8
20101220,HHS Region 5,1 wk ahead,1.7
20101220,HHS Region 5,2 wk ahead,1.5
20101220,HHS Region 5,3 wk ahead,1.7
20101220,HHS Region 5,4 wk ahead,2.4
20101220,HHS Region 6,Season onset,20110117
20101220,HHS Region 6,Season peak week,20110214
20101220,HHS Region 6,Season peak percentage,7.9
20101220,HHS Region 6,1 wk ahead,3.8
20101220,HHS Region 6,2 wk ahead,3.3
20101220,HHS Region 6,3 wk ahead,4.4
20101220,HHS Region 6,4 wk ahead,5.7
20101220,HHS Region 7,Season onset,20110124
20101220,HHS Region 7,Season peak week,20110221
20101220,HHS Region 7,Season peak percentage,4.7
20101220,HHS Region 7,1 wk ahead,2.3
20101220,HHS Region 7,2 wk ahead,1.7
20101220,HHS Region 7,3 wk ahead,1.7
20101220,HHS Region 7,4 wk ahead,2
20101220,HHS Region 8,Season onset,20110131
20101220,HHS Region 8,Season peak week,20110214
20101220,HHS Region 8,Season peak percentage,2.7
20101220,HHS Region 8,1 wk ahead,1
20101220,HHS Region 8,2 wk ahead,0.7
20101220,HHS Region 8,3 wk ahead,1.4
20101220,HHS Region 8,4 wk ahead,1.4
20101220,HHS Region 9,Season onset,20110207
20101220,HHS Region 9,Season peak week,20110214
20101220,HHS Region 9,Season peak percentage,4.7
20101220,HHS Region 9,1 wk ahead,4.2
20101220,HHS Region 9,2 wk ahead,3.2
20101220,HHS Region 9,3 wk ahead,3.4
20101220,HHS Region 9,4 wk ahead,3.8
20101220,HHS Region 10,Season onset,20110131
20101220,HHS Region 10,Season peak week,20110214
20101220,HHS Region 10,Season peak percentage,3.9
20101220,HHS Region 10,1 wk ahead,2.4
20101220,HHS Region 10,2 wk ahead,1.4
20101220,HHS Region 10,3 wk ahead,1.5
20101220,HHS Region 10,4 wk ahead,1.5
20101227,US National,Season onset,20101220
20101227,US National,Season peak week,20110131
20101227,US National,Season peak percentage,4.5
20101227,US National,1 wk ahead,2.5
20101227,US National,2 wk ahead,2.9
20101227,US National,3 wk ahead,3.4
20101227,US National,4 wk ahead,4.2
20101227,HHS Region 1,Season onset,20110124
20101227,HHS Region 1,Season peak week,20110214
20101227,HHS Region 1,Season peak percentage,2.3
20101227,HHS Region 1,1 wk ahead,1
20101227,HHS Region 1,2 wk ahead,1.2
20101227,HHS Region 1,3 wk ahead,1.2
20101227,HHS Region 1,4 wk ahead,1.4
20101227,HHS Region 2,Season onset,20101206
20101227,HHS Region 2,Season peak week,20101227
20101227,HHS Region 2,Season peak percentage,4.5
20101227,HHS Region 2,1 wk ahead,3.3
20101227,HHS Region 2,2 wk ahead,3.8
20101227,HHS Region 2,3 wk ahead,3.7
20101227,HHS Region 2,4 wk ahead,3.9
20101227,HHS Region 3,Season onset,20110117
20101227,HHS Region 3,Season peak week,20110131
20101227,HHS Region 3,Season peak percentage,4.4
20101227,HHS Region 3,1 wk ahead,2.2
20101227,HHS Region 3,2 wk ahead,2.5
20101227,HHS Region 3,3 wk ahead,3.3
20101227,HHS Region 3,4 wk ahead,4
20101227,HHS Region 4,Season onset,20101213
20101227,HHS Region 4,Season peak week,20110131
20101227,HHS Region 4,Season peak percentage,5.5
20101227,HHS Region 4,1 wk ahead,3.3
20101227,HHS Region 4,2 wk ahead,3.6
20101227,HHS Region 4,3 wk ahead,4.2
20101227,HHS Region 4,4 wk ahead,5
20101227,HHS Region 5,Season onset,20110117
20101227,HHS Region 5,Season peak week,20110131
20101227,HHS Region 5,Season peak percentage,3.8
20101227,HHS Region 5,1 wk ahead,1.5
20101227,HHS Region 5,2 wk ahead,1.7
20101227,HHS Region 5,3 wk ahead,2.4
20101227,HHS Region 5,4 wk ahead,3.3
20101227,HHS Region 6,Season onset,20110117
20101227,HHS Region 6,Season peak week,20110214
20101227,HHS Region 6,Season peak percentage,7.9
20101227,HHS Region 6,1 wk ahead,3.3
20101227,HHS Region 6,2 wk ahead,4.4
20101227,HHS Region 6,3 wk ahead,5.7
20101227,HHS Region 6,4 wk ahead,6.9
20101227,HHS Region 7,Season onset,20110124
20101227,HHS Region 7,Season peak week,20110221
20101227,HHS Region 7,Season peak percentage,4.7
20101227,HHS Region 7,1 wk ahead,1.7
20101227,HHS Region 7,2 wk ahead,1.7
20101227,HHS Region 7,3 wk ahead,2
20101227,HHS Region 7,4 wk ahead,3.3
20101227,HHS Region 8,Season onset,20110131
20101227,HHS Region 8,Season peak week,20110214
20101227,HHS Region 8,Season peak percentage,2.7
20101227,HHS Region 8,1 wk ahead,0.7
20101227,HHS Region 8,2 wk ahead,1.4
20101227,HHS Region 8,3 wk ahead,1.4
20101227,HHS Region 8,4 wk ahead,1.5
20101227,HHS Region 9,Season onset,20110207
20101227,HHS Region 9,Season peak week,20110214
20101227,HHS Region 9,Season peak percentage,4.7
20101227,HHS Region 9,1 wk ahead,3.2
20101227,HHS Region 9,2 wk ahead,3.4
20101227,HHS Region 9,3 wk ahead,3.8
20101227,HHS Region 9,4 wk ahead,4.2
20101227,HHS Region 10,Season onset,20110131
20101227,HHS Region 10,Season peak week,20110214
20101227,HHS Region 10,Season peak percentage,3.9
20101227,HHS Region 10,1 wk ahead,1.4
20101227,HHS Region 10,2 wk ahead,1.5
20101227,HHS Region 10,3 wk ahead,1.5
20101227,HHS Region 10,4 wk ahead,2.1
20110103,US National,Season onset,20101220
20110103,US National,Season peak week,20110131
20110103,US National,Season peak percentage,4.5
20110103,US National,1 wk ahead,2.9
20110103,US National,2 wk ahead,3.4
20110103,US National,3 wk ahead,4.2
20110103,US National,4 wk ahead,4.5
20110103,HHS Region 1,Season onset,20110124
20110103,HHS Region 1,Season peak week,20110214
20110103,HHS Region 1,Season peak percentage,2.3
20110103,HHS Region 1,1 wk ahead,1.2
20110103,HHS Region 1,2 wk ahead,1.2
20110103,HHS Region 1,3 wk ahead,1.4
20110103,HHS Region 1,4 wk ahead,1.9
20110103,HHS Region 2,Season onset,20101206
20110103,HHS Region 2,Season peak week,20101227
20110103,HHS Region 2,Season peak percentage,4.5
20110103,HHS Region 2,1 wk ahead,3.8
20110103,HHS Region 2,2 wk ahead,3.7
20110103,HHS Region 2,3 wk ahead,3.9
20110103,HHS Region 2,4 wk ahead,4.1
20110103,HHS Region 3,Season onset,20110117
20110103,HHS Region 3,Season peak week,20110131
20110103,HHS Region 3,Season peak percentage,4.4
20110103,HHS Region 3,1 wk ahead,2.5
20110103,HHS Region 3,2 wk ahead,3.3
20110103,HHS Region 3,3 wk ahead,4
20110103,HHS Region 3,4 wk ahead,4.4
20110103,HHS Region 4,Season onset,20101213
20110103,HHS Region 4,Season peak week,20110131
20110103,HHS Region 4,Season peak percentage,5.5
20110103,HHS Region 4,1 wk ahead,3.6
20110103,HHS Region 4,2 wk ahead,4.2
20110103,HHS Region 4,3 wk ahead,5
20110103,HHS Region 4,4 wk ahead,5.5
20110103,HHS Region 5,Season onset,20110117
20110103,HHS Region 5,Season peak week,20110131
20110103,HHS Region 5,Season peak percentage,3.8
20110103,HHS Region 5,1 wk ahead,1.7
20110103,HHS Region 5,2 wk ahead,2.4
20110103,HHS Region 5,3 wk ahead,3.3
20110103,HHS Region 5,4 wk ahead,3.8
20110103,HHS Region 6,Season onset,20110117
20110103,HHS Region 6,Season peak week,20110214
20110103,HHS Region 6,Season peak percentage,7.9
20110103,HHS Region 6,1 wk ahead,4.4
20110103,HHS Region 6,2 wk ahead,5.7
20110103,HHS Region 6,3 wk ahead,6.9
20110103,HHS Region 6,4 wk ahead,7.6
20110103,HHS Region 7,Season onset,20110124
20110103,HHS Region 7,Season peak week,20110221
20110103,HHS Region 7,Season peak percentage,4.7
20110103,HHS Region 7,1 wk ahead,1.7
20110103,HHS Region 7,2 wk ahead,2
20110103,HHS Region 7,3 wk ahead,3.3
20110103,HHS Region 7,4 wk ahead,4.3
20110103,HHS Region 8,Season onset,20110131
20110103,HHS Region 8,Season peak week,20110214
20110103,HHS Region 8,Season peak percentage,2.7
20110103,HHS Region 8,1 wk ahead,1.4
20110103,HHS Region 8,2 wk ahead,1.4
20110103,HHS Region 8,3 wk ahead,1.5
20110103,HHS Region 8,4 wk ahead,2.2
20110103,HHS Region 9,Season onset,20110207
20110103,HHS Region 9,Season peak week,20110214
20110103,HHS Region 9,Season peak percentage,4.7
20110103,HHS Region 9,1 wk ahead,3.4
20110103,HHS Region 9,2 wk ahead,3.8
20110103,HHS Region 9,3 wk ahead,4.2
20110103,HHS Region 9,4 wk ahead,4
20110103,HHS Region 10,Season onset,20110131
20110103,HHS Region 10,Season peak week,20110214
20110103,HHS Region 10,Season peak percentage,3.9
20110103,HHS Region 10,1 wk ahead,1.5
20110103,HHS Region 10,2 wk ahead,1.5
20110103,HHS Region 10,3 wk ahead,2.1
20110103,HHS Region 10,4 wk ahead,2.6
20110110,US National,Season onset,20101220
20110110,US National,Season peak week,20110131
20110110,US National,Season peak percentage,4.5
20110110,US National,1 wk ahead,3.4
20110110,US National,2 wk ahead,4.2
20110110,US National,3 wk ahead,4.5
20110110,US National,4 wk ahead,4.5
20110110,HHS Region 1,Season onset,20110124
20110110,HHS Region 1,Season peak week,20110214
20110110,HHS Region 1,Season peak percentage,2.3
20110110,HHS Region 1,1 wk ahead,1.2
20110110,HHS Region 1,2 wk ahead,1.4
20110110,HHS Region 1,3 wk ahead,1.9
20110110,HHS Region 1,4 wk ahead,2
20110110,HHS Region 2,Season onset,20101206
